,date,state,cases,deaths,total_population,num_deaths,mean_temp,precipitation,wind_speed,percent_smokers,percent_adults_with_obesity,percent_insufficient_sleep,state-code
6339,2020-11-29,Indiana,336027,5685.0,6589578.0,90977.0,38.78977272727273,0.002727272727272727,3.8807228915662653,19.932077398858695,34.006521739130434,34.079646338586954,18
6340,2020-11-30,Indiana,341694,5723.0,6589578.0,90977.0,37.29090909090909,0.13484848484848486,10.497590361445782,19.932077398858695,34.006521739130434,34.079646338586954,18
6341,2020-12-01,Indiana,347097,5864.0,6589578.0,90977.0,29.616216216216216,0.16472222222222221,13.306060606060605,19.932077398858695,34.006521739130434,34.079646338586954,18
6342,2020-12-02,Indiana,353722,5973.0,6589578.0,90977.0,,,,19.932077398858695,34.006521739130434,34.079646338586954,18
6343,2020-12-03,Indiana,362182,6033.0,6589578.0,90977.0,,,,19.932077398858695,34.006521739130434,34.079646338586954,18
6344,2020-12-04,Indiana,370091,6122.0,6589578.0,90977.0,,,,19.932077398858695,34.006521739130434,34.079646338586954,18
6345,2020-03-06,Kentucky,1,0.0,311529.0,3703.0,41.4,0.0,11.8,19.628755841,26.7,38.266135386,21
6346,2020-03-07,Kentucky,1,0.0,311529.0,3703.0,36.4,0.0,6.2,19.628755841,26.7,38.266135386,21
6347,2020-03-08,Kentucky,4,0.0,1089882.0,16019.0,45.03333333333333,0.0,6.266666666666667,19.827009734333334,31.566666666666666,37.26541478466667,21
6348,2020-03-09,Kentucky,5,0.0,1089882.0,16019.0,54.93333333333334,0.0,11.466666666666669,19.827009734333334,31.566666666666666,37.26541478466667,21
6349,2020-03-10,Kentucky,7,0.0,1089882.0,16019.0,56.833333333333336,0.06999999999999999,12.1,19.827009734333334,31.566666666666666,37.26541478466667,21
6350,2020-03-11,Kentucky,7,0.0,1089882.0,16019.0,49.26666666666667,0.31666666666666665,4.566666666666666,19.827009734333334,31.566666666666666,37.26541478466667,21
6351,2020-03-12,Kentucky,11,0.0,1117273.0,16532.0,52.925,0.0,3.9,20.674591284999998,31.85,37.41848428,21
6352,2020-03-13,Kentucky,11,0.0,1117273.0,16532.0,55.625,1.11,8.825,20.674591284999998,31.85,37.41848428,21
6353,2020-03-14,Kentucky,18,0.0,1182152.0,17572.0,42.199999999999996,0.015,6.7,20.272412029333335,32.15,38.18151628816667,21
6354,2020-03-15,Kentucky,21,0.0,1217858.0,18284.0,36.94285714285714,0.41750000000000004,8.471428571428572,20.06938172242857,32.714285714285715,38.02899163414286,21
6355,2020-03-16,Kentucky,22,1.0,1217858.0,18284.0,40.871428571428574,0.005,3.5285714285714285,20.06938172242857,32.714285714285715,38.02899163414286,21
6356,2020-03-17,Kentucky,26,1.0,1226183.0,18435.0,45.625,0.027999999999999997,3.225,19.92711112675,31.9375,37.819604534375,21
6357,2020-03-18,Kentucky,35,1.0,1560624.0,23364.0,49.63636363636363,0.14125,5.818181818181818,19.939432127,32.300000000000004,37.123482841727274,21
6358,2020-03-19,Kentucky,46,2.0,1894766.0,28696.0,64.0,0.5533333333333333,7.2,20.272607052625,32.95,37.6518048455625,21
6359,2020-03-20,Kentucky,62,2.0,1933068.0,29207.0,67.16470588235293,0.5007692307692307,11.10625,20.22078750047059,32.95294117647059,37.646149418294115,21
6360,2020-03-21,Kentucky,79,3.0,2060057.0,31082.0,41.464999999999996,0.07052631578947369,7.973684210526316,19.99392483145,33.440000000000005,37.601223231199995,21
6361,2020-03-22,Kentucky,97,3.0,2316418.0,34636.0,39.24,0.004,6.2250000000000005,20.24642790268,33.496,37.7991165706,21
6362,2020-03-23,Kentucky,115,3.0,2343175.0,35087.0,49.09615384615385,0.08727272727272727,4.196000000000001,20.322571857346155,33.684615384615384,37.843928449461536,21
6363,2020-03-24,Kentucky,144,3.0,2476362.0,37558.0,47.561290322580646,0.0325,4.55,20.599178841709676,33.97096774193548,38.02131982990323,21
6364,2020-03-25,Kentucky,167,5.0,2600811.0,40045.0,50.25714285714286,0.3237037037037037,5.160606060606061,21.148867401114284,34.55714285714286,38.18121074494286,21
6365,2020-03-26,Kentucky,210,5.0,2839862.0,43616.0,57.73170731707317,0.0015,6.041025641025641,21.142016273439022,34.385365853658534,38.34896262621951,21
6366,2020-03-27,Kentucky,261,8.0,3048763.0,46625.0,68.99333333333333,0.00631578947368421,6.300000000000001,20.999047013622224,34.31777777777778,38.30551389104444,21
6367,2020-03-28,Kentucky,338,9.0,3257316.0,50521.0,72.21090909090908,0.0148,7.9788461538461535,21.1766423882,33.874545454545455,38.41400345849091,21
6368,2020-03-29,Kentucky,382,9.0,3344993.0,52219.0,67.41379310344827,0.2946153846153846,13.125454545454545,21.268130507913792,34.182758620689654,38.48900846744828,21
